"","year","scenario","type","N","value","sd","se","ci","variable"
"3617",8,"Scenario_2_100K_10x","incidence",10,350.9,18.3390900052926,5.79932946315539,13.1189946845036,"COPD3"
"3618",8,"Scenario_2_100K_10x","prevalence",10,2958.4,44.5001872655236,14.0721948063075,31.8335162773801,"COPD3"
"3619",8,"Scenario_3_100K_10x","incidence",9,359.444444444444,17.4220486102461,5.8073495367487,13.3917720463185,"COPD3"
"3620",8,"Scenario_3_100K_10x","prevalence",9,3117,113.707959264073,37.9026530880242,87.4036747561928,"COPD3"
"3621",8,"Scenario_4_100K_10x","incidence",10,343.9,11.873874215642,3.75484871717742,8.49405792078654,"COPD3"
"3622",8,"Scenario_4_100K_10x","prevalence",10,2975.3,56.0774266329847,17.7332393481219,40.1153744109689,"COPD3"
"3623",8,"Scenario_5_100K_10x","incidence",10,357.3,24.2122558497413,7.65658757759182,17.3204044312411,"COPD3"
"3624",8,"Scenario_5_100K_10x","prevalence",10,3044.5,72.9143332959988,23.0575367288008,52.1597718675395,"COPD3"
"3625",8,"Scenario_6_100K_10x","incidence",10,364,20.2703943940144,6.4100615354994,14.5005666165072,"COPD3"
"3626",8,"Scenario_6_100K_10x","prevalence",10,3131.3,66.9494834433645,21.1712855852764,47.8927753323795,"COPD3"
"3627",9,"basline 100K 10x","incidence",10,322.4,25.2243268823306,7.97663253927788,18.0443964337367,"COPD3"
"3628",9,"basline 100K 10x","prevalence",10,2965.2,66.0417376445465,20.884231159205,47.2434131063292,"COPD3"
"3629",9,"Scenario_1_100K_10x","incidence",10,342.5,19.115148152418,6.04474059732003,13.6741532394846,"COPD3"
"3630",9,"Scenario_1_100K_10x","prevalence",10,2953.8,103.58871667427,32.7576284584556,74.1029038535777,"COPD3"
"3631",9,"Scenario_2_100K_10x","incidence",10,318.6,14.7512711316686,4.66476151587624,10.5524236758848,"COPD3"
"3632",9,"Scenario_2_100K_10x","prevalence",10,2965.3,45.7676499044661,14.4730016851301,32.7402044292075,"COPD3"
"3633",9,"Scenario_3_100K_10x","incidence",9,352,26.7348087705897,8.9116029235299,20.5501931929575,"COPD3"
"3634",9,"Scenario_3_100K_10x","prevalence",9,3112.33333333333,112.307613277106,37.4358710923687,86.3272735439723,"COPD3"
"3635",9,"Scenario_4_100K_10x","incidence",10,344.8,21.4258410958979,6.77544586478755,15.3271233941806,"COPD3"
"3636",9,"Scenario_4_100K_10x","prevalence",10,2963.6,49.3630541104489,15.6099683251156,35.3122016577133,"COPD3"
"3637",9,"Scenario_5_100K_10x","incidence",10,347.1,15.5094952994752,4.9045330506017,11.0948245705992,"COPD3"
"3638",9,"Scenario_5_100K_10x","prevalence",10,3046.9,82.0100942296469,25.9338688890716,58.6664872664828,"COPD3"
"3639",9,"Scenario_6_100K_10x","incidence",10,358.7,29.5636789170616,9.34885613918147,21.1485818792193,"COPD3"
"3640",9,"Scenario_6_100K_10x","prevalence",10,3129,77.4108806592745,24.4794698562784,55.376408076883,"COPD3"
"3641",10,"basline 100K 10x","incidence",10,319.9,17.7541857349503,5.61436649241133,12.7005793753825,"COPD3"
"3642",10,"basline 100K 10x","prevalence",10,2927.6,50.1047791022861,15.8445223622831,35.842799752955,"COPD3"
"3643",10,"Scenario_1_100K_10x","incidence",10,320.6,30.7939387975404,9.73789847280545,22.0286567808585,"COPD3"
"3644",10,"Scenario_1_100K_10x","prevalence",10,2928.6,89.976787129916,28.4531583874659,64.3655160504378,"COPD3"
"3645",10,"Scenario_2_100K_10x","incidence",10,304.1,8.4780763017195,2.68100312901305,6.06485043178128,"COPD3"
"3646",10,"Scenario_2_100K_10x","prevalence",10,2921.2,37.3624886156631,11.8150563077607,26.7275142554649,"COPD3"
"3647",10,"Scenario_3_100K_10x","incidence",9,341.777777777778,20.1976346249863,6.73254487499543,15.5252763221871,"COPD3"
"3648",10,"Scenario_3_100K_10x","prevalence",9,3101.44444444444,108.700403760877,36.2334679202925,83.554526856982,"COPD3"
"3649",10,"Scenario_4_100K_10x","incidence",10,327,26.3270034586375,8.3253294896425,18.8332037376499,"COPD3"
"3650",10,"Scenario_4_100K_10x","prevalence",10,2956.8,47.8441915666538,15.1296618160046,34.2256728477892,"COPD3"
"3651",10,"Scenario_5_100K_10x","incidence",10,341.8,21.8621946646615,6.91343297903115,15.6392719330407,"COPD3"
"3652",10,"Scenario_5_100K_10x","prevalence",10,3021.4,76.1244594945234,24.0726677651924,54.4561578126914,"COPD3"
"3653",10,"Scenario_6_100K_10x","incidence",10,356.8,18.6416499031366,5.89500730373688,13.3354329968961,"COPD3"
"3654",10,"Scenario_6_100K_10x","prevalence",10,3111.5,93.0641952871481,29.4294825718096,66.574114797264,"COPD3"
"3655",11,"basline 100K 10x","incidence",10,337.4,23.3580821130503,7.38647412504776,16.7093653498004,"COPD3"
"3656",11,"basline 100K 10x","prevalence",10,2884.5,63.6138524397181,20.1164664447368,45.5066086581511,"COPD3"
"3657",11,"Scenario_1_100K_10x","incidence",10,344.3,13.8327309105774,4.37429359376396,9.89533958531545,"COPD3"
"3658",11,"Scenario_1_100K_10x","prevalence",10,2868.1,87.457227641097,27.6564037189702,62.5631317701073,"COPD3"
"3659",11,"Scenario_2_100K_10x","incidence",10,299.1,15.014437496401,4.74798202748634,10.7406815523154,"COPD3"
"3660",11,"Scenario_2_100K_10x","prevalence",10,2869,39.7128582591471,12.5583084494334,28.4088674115151,"COPD3"
"3661",11,"Scenario_3_100K_10x","incidence",9,345.222222222222,18.3900637422616,6.13002124742053,14.1358543454411,"COPD3"
"3662",11,"Scenario_3_100K_10x","prevalence",9,3058.88888888889,105.018384633887,35.0061282112958,80.7242764127353,"COPD3"
"3663",11,"Scenario_4_100K_10x","incidence",10,347,12.9185482500507,4.08520365329427,9.24137270578904,"COPD3"
"3664",11,"Scenario_4_100K_10x","prevalence",10,2915.8,64.0551845416643,20.2560279094068,45.8223186251049,"COPD3"
"3665",11,"Scenario_5_100K_10x","incidence",10,350.1,25.5927507097008,8.09313838315452,18.3079509629701,"COPD3"
"3666",11,"Scenario_5_100K_10x","prevalence",10,2995.4,78.8503505241275,24.9346701958894,56.4061427856422,"COPD3"
"3667",11,"Scenario_6_100K_10x","incidence",10,362.4,26.7257678405442,8.45142985929994,19.118462592102,"COPD3"
"3668",11,"Scenario_6_100K_10x","prevalence",10,3085.3,105.824855303468,33.4647575816709,75.7025410646824,"COPD3"
"3669",12,"basline 100K 10x","incidence",10,296.5,13.6727628679958,4.32370725702428,9.78090534132006,"COPD3"
"3670",12,"basline 100K 10x","prevalence",10,2821,54.0061724867322,17.0782512765993,38.6336884534268,"COPD3"
"3671",12,"Scenario_1_100K_10x","incidence",10,299.9,19.507548396568,6.16882844991206,13.9548594640419,"COPD3"
"3672",12,"Scenario_1_100K_10x","prevalence",10,2827.2,79.9497064131918,25.2823170527457,57.1925746130039,"COPD3"
"3673",12,"Scenario_2_100K_10x","incidence",10,275.2,10.2610374177706,3.24482493963679,7.34030397922561,"COPD3"
"3674",12,"Scenario_2_100K_10x","prevalence",10,2780.6,32.636720968191,10.3206373618859,23.346903732833,"COPD3"
"3675",12,"Scenario_3_100K_10x","incidence",9,325,10.9544511501033,3.65148371670111,8.42033655034343,"COPD3"
"3676",12,"Scenario_3_100K_10x","prevalence",9,2985.88888888889,116.725580363137,38.9085267877123,89.7232236671666,"COPD3"
"3677",12,"Scenario_4_100K_10x","incidence",10,316.2,22.4885155875912,7.11149304529881,16.0873149306123,"COPD3"
"3678",12,"Scenario_4_100K_10x","prevalence",10,2866.5,67.4326824816177,21.3240865376847,48.2384351013523,"COPD3"
"3679",12,"Scenario_5_100K_10x","incidence",10,320.4,20.6462264510168,6.5289100672828,14.7694206739691,"COPD3"
"3680",12,"Scenario_5_100K_10x","prevalence",10,2947.4,88.3719412483397,27.9456615595337,63.2174784660336,"COPD3"
"3681",12,"Scenario_6_100K_10x","incidence",10,331.6,20.8177274883158,6.58314345717741,14.892105125382,"COPD3"
"3682",12,"Scenario_6_100K_10x","prevalence",10,3027.5,120.414331003876,38.0783548897679,86.1392232614605,"COPD3"
"3683",13,"basline 100K 10x","incidence",10,294.1,15.4808124966216,4.8954627519322,11.0743061294952,"COPD3"
"3684",13,"basline 100K 10x","prevalence",10,2752.7,54.8311549719277,17.3391336448957,39.2238453715162,"COPD3"
"3685",13,"Scenario_1_100K_10x","incidence",10,295.6,11.2566030005109,3.55965041979,8.05248869418558,"COPD3"
"3686",13,"Scenario_1_100K_10x","prevalence",10,2766.1,88.6672305746479,28.0390402435208,63.4287157248677,"COPD3"
"3687",13,"Scenario_2_100K_10x","incidence",10,267.3,14.1503827981201,4.47474394053261,10.1225740567637,"COPD3"
"3688",13,"Scenario_2_100K_10x","prevalence",10,2688.3,41.2850524470486,13.0554799052182,29.5335473813573,"COPD3"
"3689",13,"Scenario_3_100K_10x","incidence",9,310.444444444444,17.7842002287923,5.92806674293078,13.6701464229647,"COPD3"
"3690",13,"Scenario_3_100K_10x","prevalence",9,2925,105.653916160264,35.2179720534212,81.212789188694,"COPD3"
"3691",13,"Scenario_4_100K_10x","incidence",10,294,24.5673676969177,7.76888380371051,17.5744361435107,"COPD3"
"3692",13,"Scenario_4_100K_10x","prevalence",10,2819.8,74.2545172587724,23.4813401094003,53.1184817205808,"COPD3"
"3693",13,"Scenario_5_100K_10x","incidence",10,304.8,29.5100736096074,9.33190465255858,21.1102349523353,"COPD3"
"3694",13,"Scenario_5_100K_10x","prevalence",10,2895.4,80.8650453258734,25.5717726322513,57.8473686254943,"COPD3"
"3695",13,"Scenario_6_100K_10x","incidence",10,317.7,24.6533747971528,7.79608163687944,17.6359619166264,"COPD3"
"3696",13,"Scenario_6_100K_10x","prevalence",10,2982.9,111.860478573385,35.3733892448358,80.0201658526543,"COPD3"
"3697",14,"basline 100K 10x","incidence",10,285.1,19.4104782699105,6.13813218061217,13.885419678574,"COPD3"
"3698",14,"basline 100K 10x","prevalence",10,2682.4,56.1865938933242,17.7677610669812,40.1934679645586,"COPD3"
"3699",14,"Scenario_1_100K_10x","incidence",10,283.3,12.5437013853346,3.96666666666667,8.97322341243288,"COPD3"
"3700",14,"Scenario_1_100K_10x","prevalence",10,2699.2,77.5668886975765,24.5288039297113,55.4880095044692,"COPD3"
"3701",14,"Scenario_2_100K_10x","incidence",10,262,13.1571695706604,4.16066234043465,9.41207211539898,"COPD3"
"3702",14,"Scenario_2_100K_10x","prevalence",10,2607.8,35.276054201115,11.1552678139075,25.2349689881631,"COPD3"
"3703",14,"Scenario_3_100K_10x","incidence",9,303.333333333333,20.6033977780365,6.86779925934551,15.8371734918028,"COPD3"
"3704",14,"Scenario_3_100K_10x","prevalence",9,2856.66666666667,89.2930568409437,29.7643522803146,68.6367194400789,"COPD3"
"3705",14,"Scenario_4_100K_10x","incidence",10,296.9,23.168225367228,7.32643615045314,16.5735500155313,"COPD3"
"3706",14,"Scenario_4_100K_10x","prevalence",10,2737.4,75.5045252506983,23.8766273441902,54.0126835701234,"COPD3"
"3707",14,"Scenario_5_100K_10x","incidence",10,307.3,19.1720282356006,6.06272765895572,13.7148427998015,"COPD3"
"3708",14,"Scenario_5_100K_10x","prevalence",10,2823.9,80.7085979173085,25.5222996177417,57.7354528913563,"COPD3"
"3709",14,"Scenario_6_100K_10x","incidence",10,308,23.5183143764835,7.43714401575706,16.8239886060066,"COPD3"
"3710",14,"Scenario_6_100K_10x","prevalence",10,2916,124.573940560081,39.3937389272289,89.1148286836332,"COPD3"
"3711",15,"basline 100K 10x","incidence",10,269.7,16.4657894503186,5.20693981357786,11.7789161955443,"COPD3"
"3712",15,"basline 100K 10x","prevalence",10,2616.1,67.2696893935977,21.272543597584,48.1218368702117,"COPD3"
"3713",15,"Scenario_1_100K_10x","incidence",10,272,30.1440983720971,9.53240088680007,21.5637889447387,"COPD3"
"3714",15,"Scenario_1_100K_10x","prevalence",10,2634.3,68.0931551462978,21.5329463329517,48.710908783236,"COPD3"
"3715",15,"Scenario_2_100K_10x","incidence",10,247.6,15.8548975959411,5.01375884719018,11.3419104887141,"COPD3"
"3716",15,"Scenario_2_100K_10x","prevalence",10,2518.1,34.8917373217977,11.0337361457184,24.9600452544624,"COPD3"
"3717",15,"Scenario_3_100K_10x","incidence",9,304.666666666667,17.3060682998768,5.76868943329226,13.3026216878805,"COPD3"
"3718",15,"Scenario_3_100K_10x","prevalence",9,2783.11111111111,87.1040246550704,29.0346748850235,66.9540803491727,"COPD3"
"3719",15,"Scenario_4_100K_10x","incidence",10,269.4,20.3152925430847,6.42425957687819,14.53268481751,"COPD3"
"3720",15,"Scenario_4_100K_10x","prevalence",10,2680.4,61.6697296536604,19.5016808392394,44.1158669970898,"COPD3"
"3721",15,"Scenario_5_100K_10x","incidence",10,290.8,19.9822143139565,6.31893099257215,14.2944150060747,"COPD3"
"3722",15,"Scenario_5_100K_10x","prevalence",10,2767,90.0913117034292,28.489374237502,64.4474419950039,"COPD3"
"3723",15,"Scenario_6_100K_10x","incidence",10,315.5,20.6948732244916,6.54429352778264,14.8042204793274,"COPD3"
"3724",15,"Scenario_6_100K_10x","prevalence",10,2855,121.532803070703,38.4320468128126,86.9393299786,"COPD3"
"3725",16,"basline 100K 10x","incidence",10,265.5,11.6452183797089,3.68254139299358,8.33048738946131,"COPD3"
"3726",16,"basline 100K 10x","prevalence",10,2528.5,69.6200003191931,22.01577717103,49.8031480220146,"COPD3"
"3727",16,"Scenario_1_100K_10x","incidence",10,260.6,15.8548975959411,5.01375884719018,11.3419104887141,"COPD3"
"3728",16,"Scenario_1_100K_10x","prevalence",10,2552.9,86.9143256316242,27.4847230293485,62.1747630683655,"COPD3"
"3729",16,"Scenario_2_100K_10x","incidence",10,241.9,14.3716542000023,4.54471610163324,10.280862082194,"COPD3"
"3730",16,"Scenario_2_100K_10x","prevalence",10,2421.8,42.9413036080131,13.5792325098128,30.7183580873752,"COPD3"
"3731",16,"Scenario_3_100K_10x","incidence",9,276.444444444444,21.9551310125396,7.31837700417986,16.8762076346218,"COPD3"
"3732",16,"Scenario_3_100K_10x","prevalence",9,2731.77777777778,86.9594413761062,28.9864804587021,66.8429438027817,"COPD3"
"3733",16,"Scenario_4_100K_10x","incidence",10,257.8,18.1769084280028,5.74804314527996,13.0029769731682,"COPD3"
"3734",16,"Scenario_4_100K_10x","prevalence",10,2584.5,61.687834204881,19.5074060010266,44.128818212835,"COPD3"
"3735",16,"Scenario_5_100K_10x","incidence",10,278.1,14.0669036314954,4.44834551016193,10.062856658414,"COPD3"
"3736",16,"Scenario_5_100K_10x","prevalence",10,2690.8,79.5540347464819,25.1571946855059,56.909528153726,"COPD3"
"3737",16,"Scenario_6_100K_10x","incidence",10,287.4,19.2249837451167,6.07947366142827,13.752724889243,"COPD3"
"3738",16,"Scenario_6_100K_10x","prevalence",10,2801.6,107.612679963324,34.030117379887,76.9814737817751,"COPD3"
"3739",17,"basline 100K 10x","incidence",10,264.4,12.276445377678,3.88215289641084,8.78203998169359,"COPD3"
"3740",17,"basline 100K 10x","prevalence",10,2446.5,58.2680587171622,18.4259780382662,41.6824582008262,"COPD3"
"3741",17,"Scenario_1_100K_10x","incidence",10,261.7,15.6350745299009,4.94424469009732,11.1846585403306,"COPD3"
"3742",17,"Scenario_1_100K_10x","prevalence",10,2474.1,70.0594192255561,22.1547336301347,50.1174893712955,"COPD3"
"3743",17,"Scenario_2_100K_10x","incidence",10,249,12.1197726417986,3.83260862714795,8.66996305810493,"COPD3"
"3744",17,"Scenario_2_100K_10x","prevalence",10,2321.3,49.0488418710258,15.5106056905876,35.0874277623014,"COPD3"
"3745",17,"Scenario_3_100K_10x","incidence",9,297.888888888889,20.751171319015,6.91705710633834,15.9507622906596,"COPD3"
"3746",17,"Scenario_3_100K_10x","prevalence",9,2651.33333333333,84.2600142416318,28.0866714138773,64.7679804245217,"COPD3"
"3747",17,"Scenario_4_100K_10x","incidence",10,280,17.6760981114171,5.58967301766789,12.6447188546173,"COPD3"
"3748",17,"Scenario_4_100K_10x","prevalence",10,2497.6,62.2061090247574,19.6712988894989,44.4995696844243,"COPD3"
"3749",17,"Scenario_5_100K_10x","incidence",10,295,14.6439217576592,4.63081466314993,10.4756305598356,"COPD3"
"3750",17,"Scenario_5_100K_10x","prevalence",10,2621.4,77.1811721427793,24.4068296452721,55.2120845032479,"COPD3"
"3751",17,"Scenario_6_100K_10x","incidence",10,312.4,18.118130882259,5.72945605329744,12.9609300499043,"COPD3"
"3752",17,"Scenario_6_100K_10x","prevalence",10,2722.5,112.959432245976,35.7209089096755,80.8063099516846,"COPD3"
"3753",18,"basline 100K 10x","incidence",10,238.2,22.1048008862831,6.99015180251632,15.8128219691091,"COPD3"
"3754",18,"basline 100K 10x","prevalence",10,2343.4,57.1804162279359,18.0820352836731,40.904405634931,"COPD3"
"3755",18,"Scenario_1_100K_10x","incidence",10,239.6,16.7809415707224,5.30659966456864,12.0043624413065,"COPD3"
"3756",18,"Scenario_1_100K_10x","prevalence",10,2361.9,78.3318439574722,24.770704022651,56.0352255323942,"COPD3"
"3757",18,"Scenario_2_100K_10x","incidence",10,202.8,10.0752722599,3.1860808387596,7.20741559065415,"COPD3"
"3758",18,"Scenario_2_100K_10x","prevalence",10,2203.8,47.7767958555429,15.1083494208409,34.1774608604132,"COPD3"
"3759",18,"Scenario_3_100K_10x","incidence",9,274.333333333333,21.51743479135,7.17247826378334,16.5397645359464,"COPD3"
"3760",18,"Scenario_3_100K_10x","prevalence",9,2560.11111111111,82.1271033892655,27.3757011297552,63.1284800093288,"COPD3"
"3761",18,"Scenario_4_100K_10x","incidence",10,249.5,14.8716732974695,4.70283602379103,10.6385541966843,"COPD3"
"3762",18,"Scenario_4_100K_10x","prevalence",10,2409.6,60.1631116216573,19.0252463847384,43.0380973832365,"COPD3"
"3763",18,"Scenario_5_100K_10x","incidence",10,271,13.8644228953903,4.38431547932197,9.91801066551523,"COPD3"
"3764",18,"Scenario_5_100K_10x","prevalence",10,2533.4,67.4045827654009,21.3152006271998,48.2183337753008,"COPD3"
"3765",18,"Scenario_6_100K_10x","incidence",10,286.1,14.2707937955657,4.51282124125868,10.2087108953412,"COPD3"
"3766",18,"Scenario_6_100K_10x","prevalence",10,2641.3,102.794347012751,32.5064267150017,73.5346460303161,"COPD3"
"3767",19,"basline 100K 10x","incidence",10,227,10.4562580942387,3.3065591380366,7.47995643832535,"COPD3"
"3768",19,"basline 100K 10x","prevalence",10,2252.9,55.5026525892632,17.5514798363114,39.70420582942,"COPD3"
"3769",19,"Scenario_1_100K_10x","incidence",10,227,15.7197681634021,4.97102716861527,11.2452447159475,"COPD3"
"3770",19,"Scenario_1_100K_10x","prevalence",10,2282.9,59.9971295609678,18.9727582484876,42.919360969855,"COPD3"
"3771",19,"Scenario_2_100K_10x","incidence",10,186.1,11.5609495957536,3.65589326369843,8.27020513290111,"COPD3"
"3772",19,"Scenario_2_100K_10x","prevalence",10,2083.3,49.8665998217021,15.7692034604725,35.6724165597301,"COPD3"
"3773",19,"Scenario_3_100K_10x","incidence",9,270.111111111111,23.5342539952111,7.84475133173704,18.090029010634,"COPD3"
"3774",19,"Scenario_3_100K_10x","prevalence",9,2493.77777777778,88.5745135151441,29.5248378383814,68.0843981465399,"COPD3"
"3775",19,"Scenario_4_100K_10x","incidence",10,241.1,22.2433510664798,7.03396521648115,15.9119347973363,"COPD3"
"3776",19,"Scenario_4_100K_10x","prevalence",10,2320.5,64.75294931078,20.4766805035495,46.3214694714349,"COPD3"
"3777",19,"Scenario_5_100K_10x","incidence",10,265.4,13.108097582114,4.14514441512262,9.3769681295026,"COPD3"
"3778",19,"Scenario_5_100K_10x","prevalence",10,2461,67.2953688352079,21.2806641500369,48.140206836109,"COPD3"
"3779",19,"Scenario_6_100K_10x","incidence",10,273.1,15.35831298606,4.85672500536913,10.9866752586369,"COPD3"
"3780",19,"Scenario_6_100K_10x","prevalence",10,2577,100.179838290946,31.6796464626738,71.6643391604523,"COPD3"
"3781",20,"basline 100K 10x","incidence",10,228.9,20.7923597078884,6.57512146064407,14.8739581084642,"COPD3"
"3782",20,"basline 100K 10x","prevalence",10,2161,58.9425332185699,18.6392656030816,42.1649481933093,"COPD3"
"3783",20,"Scenario_1_100K_10x","incidence",10,216.8,20.1924078141596,6.38540001357263,14.4447783780351,"COPD3"
"3784",20,"Scenario_1_100K_10x","prevalence",10,2182.2,55.0430134833962,17.4061291886891,39.3753998207839,"COPD3"
"3785",20,"Scenario_2_100K_10x","incidence",10,192.3,12.6583305903003,4.00291560407328,9.05522420583107,"COPD3"
"3786",20,"Scenario_2_100K_10x","prevalence",10,1959.1,45.875314107311,14.5070480954757,32.8172227602384,"COPD3"
"3787",20,"Scenario_3_100K_10x","incidence",9,254,26.8421310629391,8.9473770209797,20.6326884096099,"COPD3"
"3788",20,"Scenario_3_100K_10x","prevalence",9,2420.66666666667,96.4261375354214,32.1420458451405,74.1196906328158,"COPD3"
"3789",20,"Scenario_4_100K_10x","incidence",10,229.3,15.4131978079394,4.87408110998029,11.0259374950013,"COPD3"
"3790",20,"Scenario_4_100K_10x","prevalence",10,2241.6,73.7069271582469,23.3081769152182,52.7267593605286,"COPD3"
"3791",20,"Scenario_5_100K_10x","incidence",10,255.8,16.9233566410449,5.35163526410386,12.106240045376,"COPD3"
"3792",20,"Scenario_5_100K_10x","prevalence",10,2389.6,74.3762208116426,23.5198261520408,53.2055431976076,"COPD3"
"3793",20,"Scenario_6_100K_10x","incidence",10,267.3,19.1778228401685,6.06456007381318,13.7189880101965,"COPD3"
"3794",20,"Scenario_6_100K_10x","prevalence",10,2512,103.261265191208,32.6540792074878,73.8686591737985,"COPD3"
"3795",21,"basline 100K 10x","incidence",10,218.7,13.1660337400618,4.16346543692204,9.41841316019595,"COPD3"
"3796",21,"basline 100K 10x","prevalence",10,2073.3,70.2172027038642,22.2046291469944,50.2303608721513,"COPD3"
"3797",21,"Scenario_1_100K_10x","incidence",10,207.4,15.7353106102168,4.97594212184989,11.256363112612,"COPD3"
"3798",21,"Scenario_1_100K_10x","prevalence",10,2082.6,53.9283475239754,17.0536408624864,38.5780158288618,"COPD3"
"3799",21,"Scenario_2_100K_10x","incidence",10,186,12.7453695295368,4.03043973338449,9.11748811210221,"COPD3"
"3800",21,"Scenario_2_100K_10x","prevalence",10,1854.8,51.0724974913113,16.1505417865779,36.535063785579,"COPD3"
"3801",21,"Scenario_3_100K_10x","incidence",9,255.888888888889,15.2433956555326,5.08113188517754,11.7171111387372,"COPD3"
"3802",21,"Scenario_3_100K_10x","prevalence",9,2325.66666666667,75.8419409034342,25.2806469678114,58.2972764484097,"COPD3"
"3803",21,"Scenario_4_100K_10x","incidence",10,226.3,18.7501111107819,5.92930574913005,13.4130214708151,"COPD3"
"3804",21,"Scenario_4_100K_10x","prevalence",10,2143.6,71.6305335267952,22.6515635957727,51.2413968367562,"COPD3"
"3805",21,"Scenario_5_100K_10x","incidence",10,261.2,12.0812067094126,3.82041300850517,8.64237465203742,"COPD3"
"3806",21,"Scenario_5_100K_10x","prevalence",10,2308.8,68.5497386331025,21.6773307089841,49.0375289336739,"COPD3"
"3807",21,"Scenario_6_100K_10x","incidence",10,277.3,21.602726165412,6.83138183516174,15.4536593502207,"COPD3"
"3808",21,"Scenario_6_100K_10x","prevalence",10,2439.6,97.7254658042962,30.9035057342475,69.9085868523033,"COPD3"
"3809",22,"basline 100K 10x","incidence",10,214.9,14.2707937955657,4.51282124125868,10.2087108953412,"COPD3"
"3810",22,"basline 100K 10x","prevalence",10,1997.8,63.446915694233,20.063676410646,45.3871893044081,"COPD3"
"3811",22,"Scenario_1_100K_10x","incidence",10,209.8,13.7904959221116,4.36093771771368,9.86512649464285,"COPD3"
"3812",22,"Scenario_1_100K_10x","prevalence",10,1979.9,64.1880051099892,20.2980294610093,45.9173327359111,"COPD3"
"3813",22,"Scenario_2_100K_10x","incidence",10,173.5,12.8170892864869,4.05311951190411,9.16879333553104,"COPD3"
"3814",22,"Scenario_2_100K_10x","prevalence",10,1753.3,34.4320587050305,10.8883730036524,24.6312109814309,"COPD3"
"3815",22,"Scenario_3_100K_10x","incidence",9,252.444444444444,14.1960479633516,4.73201598778385,10.9120484356818,"COPD3"
"3816",22,"Scenario_3_100K_10x","prevalence",9,2240.88888888889,70.3054842178838,23.4351614059613,54.0415791113238,"COPD3"
"3817",22,"Scenario_4_100K_10x","incidence",10,231.8,13.1807941086011,4.16813307529082,9.42897209176524,"COPD3"
"3818",22,"Scenario_4_100K_10x","prevalence",10,2061.3,76.4156034095422,24.1647355550282,54.6644296229315,"COPD3"
"3819",22,"Scenario_5_100K_10x","incidence",10,262.3,15.1587891630199,4.79363003254203,10.8439445139195,"COPD3"
"3820",22,"Scenario_5_100K_10x","prevalence",10,2246.7,65.3708225773888,20.6720691863307,46.7634693797181,"COPD3"
"3821",22,"Scenario_6_100K_10x","incidence",10,265.5,16.3995257384,5.18598538798987,11.7315139916081,"COPD3"
"3822",22,"Scenario_6_100K_10x","prevalence",10,2376.8,83.8302517657624,26.5094532405161,59.9685495298977,"COPD3"
"3823",23,"basline 100K 10x","incidence",10,229.5,18.963415069842,5.99675838358618,13.5656099309997,"COPD3"
"3824",23,"basline 100K 10x","prevalence",10,1914.1,65.7105606259586,20.7795037904609,47.0065033389835,"COPD3"
"3825",23,"Scenario_1_100K_10x","incidence",10,220.4,12.8512861440229,4.06393350776751,9.19325629373191,"COPD3"
"3826",23,"Scenario_1_100K_10x","prevalence",10,1897.3,63.2473978384355,20.0005833248266,45.2444628283989,"COPD3"
"3827",23,"Scenario_2_100K_10x","incidence",10,197.8,7.55424825291482,2.38886304895586,5.40398365713945,"COPD3"
"3828",23,"Scenario_2_100K_10x","prevalence",10,1640.9,24.0252182323306,7.59744108967691,17.18660577995,"COPD3"
"3829",23,"Scenario_3_100K_10x","incidence",9,274.888888888889,16.6616659164416,5.55388863881386,12.8072901675682,"COPD3"
"3830",23,"Scenario_3_100K_10x","prevalence",9,2170.11111111111,64.119896374769,21.3732987915897,49.28691539636,"COPD3"
"3831",23,"Scenario_4_100K_10x","incidence",10,239.8,15.4113954952532,4.87351116866588,11.0246481981746,"COPD3"
"3832",23,"Scenario_4_100K_10x","prevalence",10,1994.1,78.7153098196278,24.8919665755842,56.3095404850913,"COPD3"
"3833",23,"Scenario_5_100K_10x","incidence",10,271.9,22.2183607756188,7.02606259263007,15.8940578201866,"COPD3"
"3834",23,"Scenario_5_100K_10x","prevalence",10,2192.7,69.9667381292314,22.125425294092,50.0511893089867,"COPD3"
"3835",23,"Scenario_6_100K_10x","incidence",10,289.8,23.7102884372539,7.49785154412768,16.961318576146,"COPD3"
"3836",23,"Scenario_6_100K_10x","prevalence",10,2308.9,91.7308260316261,29.0078341908603,65.6202798921173,"COPD3"
"3837",24,"basline 100K 10x","incidence",10,204.7,15.2319109474521,4.81675317108019,10.89625268739,"COPD3"
"3838",24,"basline 100K 10x","prevalence",10,1832.1,67.4824256957156,21.3398167231534,48.2740192530824,"COPD3"
"3839",24,"Scenario_1_100K_10x","incidence",10,191.8,10.2826715076061,3.25166623953525,7.35578007479377,"COPD3"
"3840",24,"Scenario_1_100K_10x","prevalence",10,1815.6,58.3689415128742,18.4578799793837,41.7546254054324,"COPD3"
"3841",24,"Scenario_2_100K_10x","incidence",10,163.7,8.45970842681157,2.67519469696444,6.05171084561788,"COPD3"
"3842",24,"Scenario_2_100K_10x","prevalence",10,1542.7,28.7635958190982,9.09584764848469,20.5762369097408,"COPD3"
"3843",24,"Scenario_3_100K_10x","incidence",9,237.888888888889,11.5914240329267,3.86380801097557,8.90995725094466,"COPD3"
"3844",24,"Scenario_3_100K_10x","prevalence",9,2110.88888888889,70.4333806593941,23.4777935531314,54.1398890189906,"COPD3"
